Year,Date,Hijri_Date,Day,Multan_DOC_Rate,Multan_Farm_Rate
2021,18-Nov-21,13 Rabi Al-Thani,Thursday,70,235
2021,19-Nov-21,14 Rabi Al-Thani,Friday,70,235
2021,20-Nov-21,15 Rabi Al-Thani,Saturday,70,235
2021,21-Nov-21,16 Rabi Al-Thani,Sunday,70,235
2021,22-Nov-21,17 Rabi Al-Thani,Monday,70,235
2021,23-Nov-21,18 Rabi Al-Thani,Tuesday,70,235
2021,24-Nov-21,19 Rabi Al-Thani,Wednesday,70,230
2021,25-Nov-21,20 Rabi Al-Thani,Thursday,70,225
2021,26-Nov-21,21 Rabi Al-Thani,Friday,70,220
2021,27-Nov-21,22 Rabi Al-Thani,Saturday,70,215
2021,28-Nov-21,23 Rabi Al-Thani,Sunday,70,205
2021,29-Nov-21,24 Rabi Al-Thani,Monday,70,205
2021,30-Nov-21,25 Rabi Al-Thani,Tuesday,64,200
2021,1-Dec-21,26 Rabi Al-Thani,Wednesday,64,180
2021,2-Dec-21,27 Rabi Al-Thani,Thursday,58,188
2021,3-Dec-21,28 Rabi Al-Thani,Friday,54,190
2021,4-Dec-21,29 Rabi Al-Thani,Saturday,44,185
2021,5-Dec-21,1 Jumada Al-Awwal,Sunday,38,175
2021,6-Dec-21,2 Jumada Al-Awwal,Monday,34,175
2021,7-Dec-21,3 Jumada Al-Awwal,Tuesday,24,170
2021,8-Dec-21,4 Jumada Al-Awwal,Wednesday,36,175
2021,9-Dec-21,5 Jumada Al-Awwal,Thursday,38,175
2021,10-Dec-21,6 Jumada Al-Awwal,Friday,38,160
2021,11-Dec-21,7 Jumada Al-Awwal,Saturday,30,155
2021,12-Dec-21,8 Jumada Al-Awwal,Sunday,30,150
2021,13-Dec-21,9 Jumada Al-Awwal,Monday,31,170
2021,14-Dec-21,10 Jumada Al-Awwal,Tuesday,33,170
2021,15-Dec-21,11 Jumada Al-Awwal,Wednesday,28,165
2021,16-Dec-21,12 Jumada Al-Awwal,Thursday,22,160
2021,17-Dec-21,13 Jumada Al-Awwal,Friday,22,165
2021,18-Dec-21,14 Jumada Al-Awwal,Saturday,16,165
2021,19-Dec-21,15 Jumada Al-Awwal,Sunday,16,155
2021,20-Dec-21,16 Jumada Al-Awwal,Monday,16,155
2021,21-Dec-21,17 Jumada Al-Awwal,Tuesday,16,158
2021,22-Dec-21,18 Jumada Al-Awwal,Wednesday,16,158
2021,23-Dec-21,19 Jumada Al-Awwal,Thursday,11,158
2021,24-Dec-21,20 Jumada Al-Awwal,Friday,12,158
2021,25-Dec-21,21 Jumada Al-Awwal,Saturday,12,160
2021,26-Dec-21,22 Jumada Al-Awwal,Sunday,13,162
2021,27-Dec-21,23 Jumada Al-Awwal,Monday,14,162
2021,28-Dec-21,24 Jumada Al-Awwal,Tuesday,16,155
2021,29-Dec-21,25 Jumada Al-Awwal,Wednesday,21,160
2021,30-Dec-21,26 Jumada Al-Awwal,Thursday,26,165
2021,31-Dec-21,27 Jumada Al-Awwal,Friday,31,170
2022,1-Jan-22,28 Jumada Al-Awwal,Saturday,33,170
2022,2-Jan-22,29 Jumada Al-Awwal,Sunday,34,170
2022,3-Jan-22,30 Jumada Al-Awwal,Monday,36,163
2022,4-Jan-22,1 Jumada Al-Thani,Tuesday,38,175
2022,5-Jan-22,2 Jumada Al-Thani,Wednesday,39,178
2022,6-Jan-22,3 Jumada Al-Thani,Thursday,41,178
2022,7-Jan-22,4 Jumada Al-Thani,Friday,41,178
2022,8-Jan-22,5 Jumada Al-Thani,Saturday,42,170
2022,9-Jan-22,6 Jumada Al-Thani,Sunday,42,175
2022,10-Jan-22,7 Jumada Al-Thani,Monday,42,170
2022,11-Jan-22,8 Jumada Al-Thani,Tuesday,35,165
2022,12-Jan-22,9 Jumada Al-Thani,Wednesday,36,170
2022,13-Jan-22,10 Jumada Al-Thani,Thursday,37,170
2022,14-Jan-22,11 Jumada Al-Thani,Friday,38,170
2022,15-Jan-22,12 Jumada Al-Thani,Saturday,38,165
2022,16-Jan-22,13 Jumada Al-Thani,Sunday,38,160
2022,17-Jan-22,14 Jumada Al-Thani,Monday,38,160
2022,18-Jan-22,15 Jumada Al-Thani,Tuesday,36,160
2022,19-Jan-22,16 Jumada Al-Thani,Wednesday,32,150
2022,20-Jan-22,17 Jumada Al-Thani,Thursday,24,150
2022,21-Jan-22,18 Jumada Al-Thani,Friday,24,150
2022,22-Jan-22,19 Jumada Al-Thani,Saturday,24,150
2022,23-Jan-22,20 Jumada Al-Thani,Sunday,25,145
2022,24-Jan-22,21 Jumada Al-Thani,Monday,26,150
2022,25-Jan-22,22 Jumada Al-Thani,Tuesday,26,150
2022,26-Jan-22,23 Jumada Al-Thani,Wednesday,28,145
2022,27-Jan-22,24 Jumada Al-Thani,Thursday,28,150
2022,28-Jan-22,25 Jumada Al-Thani,Friday,34,160
2022,29-Jan-22,26 Jumada Al-Thani,Saturday,36,165
2022,30-Jan-22,27 Jumada Al-Thani,Sunday,38,170
2022,31-Jan-22,28 Jumada Al-Thani,Monday,38,160
2022,1-Feb-22,29 Jumada Al-Thani,Tuesday,40,160
2022,2-Feb-22,1 Rajab 1443,Wednesday,42,170
2022,3-Feb-22,2 Rajab 1443,Thursday,46,172
2022,4-Feb-22,3 Rajab 1443,Friday,48,172
2022,5-Feb-22,4 Rajab 1443,Saturday,48,172
2022,6-Feb-22,5 Rajab 1443,Sunday,51,175
2022,7-Feb-22,6 Rajab 1443,Monday,54,185
2022,8-Feb-22,7 Rajab 1443,Tuesday,54,185
2022,9-Feb-22,8 Rajab 1443,Wednesday,56,190
2022,10-Feb-22,9 Rajab 1443,Thursday,56,190
2022,11-Feb-22,10 Rajab 1443,Friday,56,190
2022,12-Feb-22,11 Rajab 1443,Saturday,56,195
2022,13-Feb-22,12 Rajab 1443,Sunday,56,195
2022,14-Feb-22,13 Rajab 1443,Monday,56,185
2022,15-Feb-22,14 Rajab 1443,Tuesday,56,185
2022,16-Feb-22,15 Rajab 1443,Wednesday,56,190
2022,17-Feb-22,16 Rajab 1443,Thursday,52,190
2022,18-Feb-22,17 Rajab 1443,Friday,44,190
2022,19-Feb-22,18 Rajab 1443,Saturday,44,190
2022,20-Feb-22,19 Rajab 1443,Sunday,45,195
2022,21-Feb-22,20 Rajab 1443,Monday,46,210
2022,22-Feb-22,21 Rajab 1443,Tuesday,52,215
2022,23-Feb-22,22 Rajab 1443,Wednesday,52,225
2022,24-Feb-22,23 Rajab 1443,Thursday,54,220
2022,25-Feb-22,24 Rajab 1443,Friday,54,220
2022,26-Feb-22,25 Rajab 1443,Saturday,46,225
2022,27-Feb-22,26 Rajab 1443,Sunday,44,225
2022,28-Feb-22,27 Rajab 1443,Monday,42,225
2022,1-Mar-22,28 Rajab 1443,Tuesday,44,230
2022,2-Mar-22,29 Rajab 1443,Wednesday,48,240
2022,3-Mar-22,30 Rajab 1443,Thursday,52,250
2022,4-Mar-22,1 Shaban 1443,Friday,54,250
2022,5-Mar-22,2 Shaban 1443,Saturday,56,255
2022,6-Mar-22,3 Shaban 1443,Sunday,60,255
2022,7-Mar-22,4 Shaban 1443,Monday,64,255
2022,8-Mar-22,5 Shaban 1443,Tuesday,66,255
2022,9-Mar-22,6 Shaban 1443,Wednesday,68,260
2022,10-Mar-22,7 Shaban 1443,Thursday,70,265
2022,11-Mar-22,8 Shaban 1443,Friday,72,270
2022,12-Mar-22,9 Shaban 1443,Saturday,74,270
2022,13-Mar-22,10 Shaban 1443,Sunday,75,260
2022,14-Mar-22,11 Shaban 1443,Monday,76,255
2022,15-Mar-22,12 Shaban 1443,Tuesday,76,245
2022,16-Mar-22,13 Shaban 1443,Wednesday,78,235
2022,17-Mar-22,14 Shaban 1443,Thursday,80,235
2022,18-Mar-22,15 Shaban 1443,Friday,82,250
2022,19-Mar-22,16 Shaban 1443,Saturday,84,240
2022,20-Mar-22,17 Shaban 1443,Sunday,85,235
2022,21-Mar-22,18 Shaban 1443,Monday,86,240
2022,22-Mar-22,19 Shaban 1443,Tuesday,94,250
2022,23-Mar-22,20 Shaban 1443,Wednesday,94,265
2022,24-Mar-22,21 Shaban 1443,Thursday,96,265
2022,25-Mar-22,22 Shaban 1443,Friday,96,255
2022,26-Mar-22,23 Shaban 1443,Saturday,98,250
2022,27-Mar-22,24 Shaban 1443,Sunday,98,250
2022,28-Mar-22,25 Shaban 1443,Monday,98,250
2022,29-Mar-22,26 Shaban 1443,Tuesday,70,250
2022,30-Mar-22,27 Shaban 1443,Wednesday,70,245
2022,31-Mar-22,28 Shaban 1443,Thursday,66,235
2022,1-Apr-22,29 Shaban 1443,Friday,66,235
2022,2-Apr-22,1 Ramadan 1443,Saturday,68,235
2022,3-Apr-22,2 Ramadan 1443,Sunday,68,235
2022,4-Apr-22,3 Ramadan 1443,Monday,68,240
2022,5-Apr-22,4 Ramadan 1443,Tuesday,68,240
2022,6-Apr-22,5 Ramadan 1443,Wednesday,68,230
2022,7-Apr-22,6 Ramadan 1443,Thursday,68,225
2022,8-Apr-22,7 Ramadan 1443,Friday,68,225
2022,9-Apr-22,8 Ramadan 1443,Saturday,68,230
2022,10-Apr-22,9 Ramadan 1443,Sunday,68,230
2022,11-Apr-22,10 Ramadan 1443,Monday,68,220
2022,12-Apr-22,11 Ramadan 1443,Tuesday,68,215
2022,13-Apr-22,12 Ramadan 1443,Wednesday,68,220
2022,14-Apr-22,13 Ramadan 1443,Thursday,68,225
2022,15-Apr-22,14 Ramadan 1443,Friday,68,240
2022,16-Apr-22,15 Ramadan 1443,Saturday,68,240
2022,17-Apr-22,16 Ramadan 1443,Sunday,68,240
2022,18-Apr-22,17 Ramadan 1443,Monday,68,235
2022,19-Apr-22,18 Ramadan 1443,Tuesday,68,220
2022,20-Apr-22,19 Ramadan 1443,Wednesday,68,220
2022,21-Apr-22,20 Ramadan 1443,Thursday,68,230
2022,22-Apr-22,21 Ramadan 1443,Friday,68,235
2022,23-Apr-22,22 Ramadan 1443,Saturday,64,240
2022,24-Apr-22,23 Ramadan 1443,Sunday,55,240
2022,25-Apr-22,24 Ramadan 1443,Monday,46,230
2022,26-Apr-22,25 Ramadan 1443,Tuesday,36,230
2022,27-Apr-22,26 Ramadan 1443,Wednesday,36,235
2022,28-Apr-22,27 Ramadan 1443,Thursday,38,240
2022,29-Apr-22,28 Ramadan 1443,Friday,38,245
2022,30-Apr-22,29 Ramadan 1443,Saturday,38,245
2022,1-May-22,30 Ramadan 1443,Sunday,38,240
2022,2-May-22,1 Shawwal 1443,Monday,38,235
2022,3-May-22,2 Shawwal 1443,Tuesday,38,245
2022,4-May-22,3 Shawwal 1443,Wednesday,38,245
2022,5-May-22,4 Shawwal 1443,Thursday,38,245
2022,6-May-22,5 Shawwal 1443,Friday,50,290
2022,7-May-22,6 Shawwal 1443,Saturday,54,320
2022,8-May-22,7 Shawwal 1443,Sunday,54,325
2022,9-May-22,8 Shawwal 1443,Monday,56,290
2022,10-May-22,9 Shawwal 1443,Tuesday,56,275
2022,11-May-22,10 Shawwal 1443,Wednesday,44,275
2022,12-May-22,11 Shawwal 1443,Thursday,28,285
2022,13-May-22,12 Shawwal 1443,Friday,30,290
2022,14-May-22,13 Shawwal 1443,Saturday,32,290
2022,15-May-22,14 Shawwal 1443,Sunday,32,280
2022,16-May-22,15 Shawwal 1443,Monday,32,275
2022,17-May-22,16 Shawwal 1443,Tuesday,36,285
2022,18-May-22,17 Shawwal 1443,Wednesday,40,295
2022,19-May-22,18 Shawwal 1443,Thursday,42,305
2022,20-May-22,19 Shawwal 1443,Friday,44,290
2022,21-May-22,20 Shawwal 1443,Saturday,46,280
2022,22-May-22,21 Shawwal 1443,Sunday,46,285
2022,23-May-22,22 Shawwal 1443,Monday,46,285
2022,24-May-22,23 Shawwal 1443,Tuesday,48,285
2022,25-May-22,24 Shawwal 1443,Wednesday,48,285
2022,26-May-22,25 Shawwal 1443,Thursday,50,280
2022,27-May-22,26 Shawwal 1443,Friday,50,275
2022,28-May-22,27 Shawwal 1443,Saturday,50,270
2022,29-May-22,28 Shawwal 1443,Sunday,50,270
2022,30-May-22,29 Shawwal 1443,Monday,50,270
2022,31-May-22,1 Dhul Qadah 1443,Tuesday,44,270
2022,1-Jun-22,2 Dhul Qadah 1443,Wednesday,32,275
2022,2-Jun-22,3 Dhul Qadah 1443,Thursday,26,275
2022,3-Jun-22,4 Dhul Qadah 1443,Friday,26,275
2022,4-Jun-22,5 Dhul Qadah 1443,Saturday,26,260
2022,5-Jun-22,6 Dhul Qadah 1443,Sunday,24,255
2022,6-Jun-22,7 Dhul Qadah 1443,Monday,22,245
2022,7-Jun-22,8 Dhul Qadah 1443,Tuesday,22,240
2022,8-Jun-22,9 Dhul Qadah 1443,Wednesday,22,230
2022,9-Jun-22,10 Dhul Qadah 1443,Thursday,20,230
2022,10-Jun-22,11 Dhul Qadah 1443,Friday,14,220
2022,11-Jun-22,12 Dhul Qadah 1443,Saturday,14,220
2022,12-Jun-22,13 Dhul Qadah 1443,Sunday,20,220
2022,13-Jun-22,14 Dhul Qadah 1443,Monday,26,235
2022,14-Jun-22,15 Dhul Qadah 1443,Tuesday,42,250
2022,15-Jun-22,16 Dhul Qadah 1443,Wednesday,46,255
2022,16-Jun-22,17 Dhul Qadah 1443,Thursday,52,270
2022,17-Jun-22,18 Dhul Qadah 1443,Friday,54,270
2022,18-Jun-22,19 Dhul Qadah 1443,Saturday,54,265
2022,19-Jun-22,20 Dhul Qadah 1443,Sunday,46,260
2022,20-Jun-22,21 Dhul Qadah 1443,Monday,40,260
2022,21-Jun-22,22 Dhul Qadah 1443,Tuesday,30,260
2022,22-Jun-22,23 Dhul Qadah 1443,Wednesday,30,255
2022,23-Jun-22,24 Dhul Qadah 1443,Thursday,34,250
2022,24-Jun-22,25 Dhul Qadah 1443,Friday,34,235
2022,25-Jun-22,26 Dhul Qadah 1443,Saturday,36,225
2022,26-Jun-22,27 Dhul Qadah 1443,Sunday,38,230
2022,27-Jun-22,28 Dhul Qadah 1443,Monday,40,250
2022,28-Jun-22,29 Dhul Qadah 1443,Tuesday,42,250
2022,29-Jun-22,30 Dhul Qadah 1443,Wednesday,44,240
2022,30-Jun-22,1 Dhul Hijjah 1443,Thursday,44,225
2022,1-Jul-22,2 Dhul Hijjah 1443,Friday,44,225
2022,2-Jul-22,3 Dhul Hijjah 1443,Saturday,46,240
2022,3-Jul-22,4 Dhul Hijjah 1443,Sunday,46,240
2022,4-Jul-22,5 Dhul Hijjah 1443,Monday,46,230
2022,5-Jul-22,6 Dhul Hijjah 1443,Tuesday,48,225
2022,6-Jul-22,7 Dhul Hijjah 1443,Wednesday,48,225
2022,7-Jul-22,8 Dhul Hijjah 1443,Thursday,52,235
2022,8-Jul-22,9 Dhul Hijjah 1443,Friday,52,240
2022,9-Jul-22,10 Dhul Hijjah 1443,Saturday,52,245
2022,10-Jul-22,11 Dhul Hijjah 1443,Sunday,52,245
2022,11-Jul-22,12 Dhul Hijjah 1443,Monday,52,245
2022,12-Jul-22,13 Dhul Hijjah 1443,Tuesday,52,245
2022,13-Jul-22,14 Dhul Hijjah 1443,Wednesday,52,245
2022,14-Jul-22,15 Dhul Hijjah 1443,Thursday,58,240
2022,15-Jul-22,16 Dhul Hijjah 1443,Friday,60,230
2022,16-Jul-22,17 Dhul Hijjah 1443,Saturday,62,230
2022,17-Jul-22,18 Dhul Hijjah 1443,Sunday,64,250
2022,18-Jul-22,19 Dhul Hijjah 1443,Monday,66,265
2022,19-Jul-22,20 Dhul Hijjah 1443,Tuesday,68,265
2022,20-Jul-22,21 Dhul Hijjah 1443,Wednesday,70,255
2022,21-Jul-22,22 Dhul Hijjah 1443,Thursday,70,250
2022,22-Jul-22,23 Dhul Hijjah 1443,Friday,72,245
2022,23-Jul-22,24 Dhul Hijjah 1443,Saturday,72,245
2022,24-Jul-22,25 Dhul Hijjah 1443,Sunday,72,245
2022,25-Jul-22,26 Dhul Hijjah 1443,Monday,72,250
2022,26-Jul-22,27 Dhul Hijjah 1443,Tuesday,72,250
2022,27-Jul-22,28 Dhul Hijjah 1443,Wednesday,58,240
2022,28-Jul-22,29 Dhul Hijjah 1443,Thursday,48,225
2022,29-Jul-22,30 Dhul Hijjah 1443,Friday,48,220
2022,30-Jul-22,1 Muharram 1444,Saturday,50,220
2022,31-Jul-22,2 Muharram 1444,Sunday,52,215
2022,1-Aug-22,3 Muharram 1444,Monday,54,215
2022,2-Aug-22,4 Muharram 1444,Tuesday,56,220
2022,3-Aug-22,5 Muharram 1444,Wednesday,58,220
2022,4-Aug-22,6 Muharram 1444,Thursday,60,220
2022,5-Aug-22,7 Muharram 1444,Friday,62,215
2022,6-Aug-22,8 Muharram 1444,Saturday,62,215
2022,7-Aug-22,9 Muharram 1444,Sunday,62,220
2022,8-Aug-22,10 Muharram 1444,Monday,62,220
2022,9-Aug-22,11 Muharram 1444,Tuesday,62,220
2022,10-Aug-22,12 Muharram 1444,Wednesday,64,220
2022,11-Aug-22,13 Muharram 1444,Thursday,64,210
2022,12-Aug-22,14 Muharram 1444,Friday,66,210
2022,13-Aug-22,15 Muharram 1444,Saturday,66,205
2022,14-Aug-22,16 Muharram 1444,Sunday,67,210
2022,15-Aug-22,17 Muharram 1444,Monday,68,210
2022,16-Aug-22,18 Muharram 1444,Tuesday,70,215
2022,17-Aug-22,19 Muharram 1444,Wednesday,72,225
2022,18-Aug-22,20 Muharram 1444,Thursday,72,225
2022,19-Aug-22,21 Muharram 1444,Friday,74,220
2022,20-Aug-22,22 Muharram 1444,Saturday,74,215
2022,21-Aug-22,23 Muharram 1444,Sunday,76,210
2022,22-Aug-22,24 Muharram 1444,Monday,76,225
2022,23-Aug-22,25 Muharram 1444,Tuesday,78,225
2022,24-Aug-22,26 Muharram 1444,Wednesday,80,225
2022,25-Aug-22,27 Muharram 1444,Thursday,80,225
2022,26-Aug-22,28 Muharram 1444,Friday,82,220
2022,27-Aug-22,29 Muharram 1444,Saturday,82,225
2022,28-Aug-22,1 Safar 1444,Sunday,82,225
2022,29-Aug-22,2 Safar 1444,Monday,82,220
2022,30-Aug-22,3 Safar 1444,Tuesday,82,225
2022,31-Aug-22,4 Safar 1444,Wednesday,72,225
2022,1-Sep-22,5 Safar 1444,Thursday,74,225
2022,2-Sep-22,6 Safar 1444,Friday,74,230
2022,3-Sep-22,7 Safar 1444,Saturday,76,230
2022,4-Sep-22,8 Safar 1444,Sunday,77,235
2022,5-Sep-22,9 Safar 1444,Monday,78,245
2022,6-Sep-22,10 Safar 1444,Tuesday,80,245
2022,7-Sep-22,11 Safar 1444,Wednesday,82,240
2022,8-Sep-22,12 Safar 1444,Thursday,82,240
2022,9-Sep-22,13 Safar 1444,Friday,82,235
2022,10-Sep-22,14 Safar 1444,Saturday,82,240
2022,11-Sep-22,15 Safar 1444,Sunday,82,240
2022,12-Sep-22,16 Safar 1444,Monday,82,230
2022,13-Sep-22,17 Safar 1444,Tuesday,72,220
2022,14-Sep-22,18 Safar 1444,Wednesday,74,225
2022,15-Sep-22,19 Safar 1444,Thursday,74,230
2022,16-Sep-22,20 Safar 1444,Friday,76,235
2022,17-Sep-22,21 Safar 1444,Saturday,76,235
2022,18-Sep-22,22 Safar 1444,Sunday,76,230
2022,19-Sep-22,23 Safar 1444,Monday,76,235
2022,20-Sep-22,24 Safar 1444,Tuesday,76,242
2022,21-Sep-22,25 Safar 1444,Wednesday,78,250
2022,22-Sep-22,26 Safar 1444,Thursday,80,255
2022,23-Sep-22,27 Safar 1444,Friday,80,255
2022,24-Sep-22,28 Safar 1444,Saturday,80,250
2022,25-Sep-22,29 Safar 1444,Sunday,81,255
2022,26-Sep-22,30 Safar 1444,Monday,82,255
2022,27-Sep-22,1 Rabi Al-Awwal 1444,Tuesday,82,255
2022,28-Sep-22,2 Rabi Al-Awwal 1444,Wednesday,84,255
2022,29-Sep-22,3 Rabi Al-Awwal 1444,Thursday,72,255
2022,30-Sep-22,4 Rabi Al-Awwal 1444,Friday,66,255
2022,1-Oct-22,5 Rabi Al-Awwal 1444,Saturday,66,255
2022,2-Oct-22,6 Rabi Al-Awwal 1444,Sunday,69,255
2022,3-Oct-22,7 Rabi Al-Awwal 1444,Monday,72,265
2022,4-Oct-22,8 Rabi Al-Awwal 1444,Tuesday,72,265
2022,5-Oct-22,9 Rabi Al-Awwal 1444,Wednesday,74,255
2022,6-Oct-22,10 Rabi Al-Awwal 1444,Thursday,74,255
2022,7-Oct-22,11 Rabi Al-Awwal 1444,Friday,74,245
2022,8-Oct-22,12 Rabi Al-Awwal 1444,Saturday,64,250
2022,9-Oct-22,13 Rabi Al-Awwal 1444,Sunday,64,260
2022,10-Oct-22,14 Rabi Al-Awwal 1444,Monday,64,250
2022,11-Oct-22,15 Rabi Al-Awwal 1444,Tuesday,64,240
2022,12-Oct-22,16 Rabi Al-Awwal 1444,Wednesday,64,245
2022,13-Oct-22,17 Rabi Al-Awwal 1444,Thursday,62,250
2022,14-Oct-22,18 Rabi Al-Awwal 1444,Friday,56,250
2022,15-Oct-22,19 Rabi Al-Awwal 1444,Saturday,56,240
2022,16-Oct-22,20 Rabi Al-Awwal 1444,Sunday,56,245
2022,17-Oct-22,21 Rabi Al-Awwal 1444,Monday,56,245
2022,18-Oct-22,22 Rabi Al-Awwal 1444,Tuesday,58,245
2022,19-Oct-22,23 Rabi Al-Awwal 1444,Wednesday,60,240
2022,20-Oct-22,24 Rabi Al-Awwal 1444,Thursday,62,235
2022,21-Oct-22,25 Rabi Al-Awwal 1444,Friday,66,240
2022,22-Oct-22,26 Rabi Al-Awwal 1444,Saturday,68,245
2022,23-Oct-22,27 Rabi Al-Awwal 1444,Sunday,68,235
2022,24-Oct-22,28 Rabi Al-Awwal 1444,Monday,68,235
2022,25-Oct-22,29 Rabi Al-Awwal 1444,Tuesday,58,230
2022,26-Oct-22,1 Rabi Al-Thani,Wednesday,54,230
2022,27-Oct-22,2 Rabi Al-Thani,Thursday,56,230
2022,28-Oct-22,3 Rabi Al-Thani,Friday,56,230
2022,29-Oct-22,4 Rabi Al-Thani,Saturday,48,225
2022,30-Oct-22,5 Rabi Al-Thani,Sunday,45,225
2022,31-Oct-22,6 Rabi Al-Thani,Monday,42,220
2022,1-Nov-22,7 Rabi Al-Thani,Tuesday,40,220
2022,2-Nov-22,8 Rabi Al-Thani,Wednesday,36,220
2022,3-Nov-22,9 Rabi Al-Thani,Thursday,42,220
2022,4-Nov-22,10 Rabi Al-Thani,Friday,46,225
2022,5-Nov-22,11 Rabi Al-Thani,Saturday,52,225
2022,6-Nov-22,12 Rabi Al-Thani,Sunday,52,228
2022,7-Nov-22,13 Rabi Al-Thani,Monday,54,228
2022,8-Nov-22,14 Rabi Al-Thani,Tuesday,54,227
2022,9-Nov-22,15 Rabi Al-Thani,Wednesday,50,225
2022,10-Nov-22,16 Rabi Al-Thani,Thursday,42,225
2022,11-Nov-22,17 Rabi Al-Thani,Friday,44,228
2022,12-Nov-22,18 Rabi Al-Thani,Saturday,46,232
2022,13-Nov-22,19 Rabi Al-Thani,Sunday,47,235
2022,14-Nov-22,20 Rabi Al-Thani,Monday,48,235
2022,15-Nov-22,21 Rabi Al-Thani,Tuesday,44,235
2022,16-Nov-22,22 Rabi Al-Thani,Wednesday,34,232
2022,17-Nov-22,23 Rabi Al-Thani,Thursday,36,240
2022,18-Nov-22,24 Rabi Al-Thani,Friday,38,255
2022,19-Nov-22,25 Rabi Al-Thani,Saturday,34,255
2022,20-Nov-22,26 Rabi Al-Thani,Sunday,30,245
2022,21-Nov-22,27 Rabi Al-Thani,Monday,26,240
2022,22-Nov-22,28 Rabi Al-Thani,Tuesday,22,240
2022,23-Nov-22,29 Rabi Al-Thani,Wednesday,26,245
2022,24-Nov-22,30 Rabi Al-Thani,Thursday,32,255
2022,25-Nov-22,1 Jumada Al-Awwal,Friday,34,255
2022,26-Nov-22,2 Jumada Al-Awwal,Saturday,36,247
2022,27-Nov-22,3 Jumada Al-Awwal,Sunday,36,248
2022,28-Nov-22,4 Jumada Al-Awwal,Monday,36,245
2022,29-Nov-22,5 Jumada Al-Awwal,Tuesday,26,252
2022,30-Nov-22,6 Jumada Al-Awwal,Wednesday,28,252
2022,1-Dec-22,7 Jumada Al-Awwal,Thursday,28,250
2022,2-Dec-22,8 Jumada Al-Awwal,Friday,30,250
2022,3-Dec-22,9 Jumada Al-Awwal,Saturday,24,250
2022,4-Dec-22,10 Jumada Al-Awwal,Sunday,23,245
2022,5-Dec-22,11 Jumada Al-Awwal,Monday,22,245
2022,6-Dec-22,12 Jumada Al-Awwal,Tuesday,18,240
2022,7-Dec-22,13 Jumada Al-Awwal,Wednesday,18,235
2022,8-Dec-22,14 Jumada Al-Awwal,Thursday,18,234
2022,9-Dec-22,15 Jumada Al-Awwal,Friday,22,238
2022,10-Dec-22,16 Jumada Al-Awwal,Saturday,26,238
2022,11-Dec-22,17 Jumada Al-Awwal,Sunday,28,238
2022,12-Dec-22,18 Jumada Al-Awwal,Monday,28,238
2022,13-Dec-22,19 Jumada Al-Awwal,Tuesday,30,238
2022,14-Dec-22,20 Jumada Al-Awwal,Wednesday,30,240
2022,15-Dec-22,21 Jumada Al-Awwal,Thursday,32,255
2022,16-Dec-22,22 Jumada Al-Awwal,Friday,34,258
2022,17-Dec-22,23 Jumada Al-Awwal,Saturday,34,260
2022,18-Dec-22,24 Jumada Al-Awwal,Sunday,36,260
2022,19-Dec-22,25 Jumada Al-Awwal,Monday,36,260
2022,20-Dec-22,26 Jumada Al-Awwal,Tuesday,52,288
2022,21-Dec-22,27 Jumada Al-Awwal,Wednesday,54,304
2022,22-Dec-22,28 Jumada Al-Awwal,Thursday,56,288
2022,23-Dec-22,29 Jumada Al-Awwal,Friday,58,282
2022,24-Dec-22,30 Jumada Al-Awwal,Saturday,46,270
2022,25-Dec-22,1 Jumada Al-Thani,Sunday,43,270
2022,26-Dec-22,2 Jumada Al-Thani,Monday,40,286
2022,27-Dec-22,3 Jumada Al-Thani,Tuesday,42,285
2022,28-Dec-22,4 Jumada Al-Thani,Wednesday,42,278
2022,29-Dec-22,5 Jumada Al-Thani,Thursday,44,280
2022,30-Dec-22,6 Jumada Al-Thani,Friday,44,280
2022,31-Dec-22,7 Jumada Al-Thani,Saturday,52,292
2023,1-Jan-23,8 Jumada Al-Thani,Sunday,56,304
2023,2-Jan-23,9 Jumada Al-Thani,Monday,62,304
2023,3-Jan-23,10 Jumada Al-Thani,Tuesday,72,305
2023,4-Jan-23,11 Jumada Al-Thani,Wednesday,74,318
2023,5-Jan-23,12 Jumada Al-Thani,Thursday,82,324
2023,6-Jan-23,13 Jumada Al-Thani,Friday,84,348
2023,7-Jan-23,14 Jumada Al-Thani,Saturday,86,355
2023,8-Jan-23,15 Jumada Al-Thani,Sunday,86,350
2023,9-Jan-23,16 Jumada Al-Thani,Monday,86,348
2023,10-Jan-23,17 Jumada Al-Thani,Tuesday,78,336
2023,11-Jan-23,18 Jumada Al-Thani,Wednesday,66,328
2023,12-Jan-23,19 Jumada Al-Thani,Thursday,60,310
2023,13-Jan-23,20 Jumada Al-Thani,Friday,64,310
2023,14-Jan-23,21 Jumada Al-Thani,Saturday,70,325
2023,15-Jan-23,22 Jumada Al-Thani,Sunday,70,325
2023,16-Jan-23,23 Jumada Al-Thani,Monday,72,312
2023,17-Jan-23,24 Jumada Al-Thani,Tuesday,72,308
2023,18-Jan-23,25 Jumada Al-Thani,Wednesday,74,318
2023,19-Jan-23,26 Jumada Al-Thani,Thursday,76,322
2023,20-Jan-23,27 Jumada Al-Thani,Friday,78,315
2023,21-Jan-23,28 Jumada Al-Thani,Saturday,68,310
2023,22-Jan-23,29 Jumada Al-Thani,Sunday,68,310
2023,23-Jan-23,1 Rajab 1444,Monday,68,310
